,rindex,nif,produtos_all,produtos,grupos,total
62,62,14821511,"[137, 104, 89, 88, 83, 81, 69, 106, 80, 34, 32, 27, 26, 24, 16, 49, 48, 41, 148, 18, 15, 158, 124, 36, 123, 147, 150]","[137, 104, 89, 88, 83, 81, 69, 106, 80, 34, 32, 27, 26, 24, 16, 49, 48, 41, 148, 18, 15, 158, 124, 36, 123, 147, 150]","[17, 12, 11, 10, 9, 7, 13, 4, 3, 5, 19, 23, 15, 18, 20]",72.1
63,63,15686442,"[147, 155, 151, 98, 80, 67, 19, 18, 17, 3, 15, 129, 2, 50, 150, 128, 127, 59, 34, 32, 44, 94, 86, 85, 84, 81, 69, 25, 12]","[147, 155, 151, 98, 80, 67, 19, 18, 17, 3, 15, 129, 2, 50, 150, 128, 127, 59, 34, 32, 44, 94, 86, 85, 84, 81, 69, 25, 12]","[18, 23, 20, 12, 9, 6, 3, 1, 16, 5, 4, 11, 10, 7, 2]",91.8
64,64,15226548,"[147, 113, 93, 159, 80, 52, 53, 37, 18, 4, 91, 157, 153, 32, 75, 28, 25, 22, 128, 50, 39, 150, 148, 84, 125, 16]","[147, 113, 93, 159, 80, 52, 53, 37, 18, 4, 91, 157, 153, 32, 75, 28, 25, 22, 128, 50, 39, 150, 148, 84, 125, 16]","[18, 15, 11, 23, 9, 5, 3, 1, 22, 4, 8, 16, 20, 19]",139.6
65,65,12239922,"[147, 80, 67, 37, 6, 18, 15, 121, 119, 108, 47, 36, 137, 2, 33, 32, 156, 153, 87, 81, 14, 96, 61, 133, 144, 143]","[147, 80, 67, 37, 6, 18, 15, 121, 119, 108, 47, 36, 137, 2, 33, 32, 156, 153, 87, 81, 14, 96, 61, 133, 144, 143]","[18, 9, 6, 5, 1, 3, 15, 4, 17, 23, 22, 10, 2, 11]",125.9
66,66,19848342,"[147, 141, 137, 57, 112, 132, 131, 130, 128, 28, 27, 49, 48, 94, 88, 84, 82, 99, 25, 81, 41, 162, 157, 20, 139]","[147, 141, 137, 57, 112, 132, 131, 130, 128, 28, 27, 49, 48, 94, 88, 84, 82, 99, 25, 81, 41, 162, 157, 20, 139]","[18, 17, 5, 15, 16, 3, 11, 10, 9, 12, 23]",76.2
67,67,11846416,"[134, 122, 105, 95, 80, 37, 47, 42, 103, 34, 33, 32, 29, 19, 18, 39, 38, 79, 84, 82, 154, 151, 130, 128, 139, 75, 15]","[134, 122, 105, 95, 80, 37, 47, 42, 103, 34, 33, 32, 29, 19, 18, 39, 38, 79, 84, 82, 154, 151, 130, 128, 139, 75, 15]","[17, 15, 13, 11, 9, 5, 12, 4, 3, 23, 20, 16, 8]",54.8
68,68,11596415,"[130, 97, 98, 80, 65, 53, 37, 35, 51, 49, 28, 121, 110, 80, 48, 43, 27, 19, 18, 17, 64, 60, 75, 57, 54, 42, 160, 16, 88, 87, 84, 83, 81, 39, 15, 148, 125]","[130, 97, 98, 80, 65, 53, 37, 35, 51, 49, 28, 121, 110, 48, 43, 27, 19, 18, 17, 64, 60, 75, 57, 54, 42, 160, 16, 88, 87, 84, 83, 81, 39, 15, 148, 125]","[16, 11, 12, 9, 6, 5, 4, 3, 15, 8, 23, 10, 19]",98.4
69,69,18264692,"[147, 98, 67, 37, 8, 19, 18, 16, 100, 86, 76, 60, 73, 162, 57, 70, 84, 69, 157, 43, 38, 36, 133, 127, 124, 24, 156, 154, 152]","[147, 98, 67, 37, 8, 19, 18, 16, 100, 86, 76, 60, 73, 162, 57, 70, 84, 69, 157, 43, 38, 36, 133, 127, 124, 24, 156, 154, 152]","[18, 12, 6, 5, 2, 3, 10, 8, 23, 7, 9, 4, 17, 16, 15, 21]",401.8
70,70,12616490,"[147, 97, 98, 53, 35, 8, 6, 19, 18, 16, 95, 94, 81, 129, 128, 49, 48, 45, 41, 34, 16, 13, 163, 157, 154, 3, 149, 151]","[147, 97, 98, 53, 35, 8, 6, 19, 18, 16, 95, 94, 81, 129, 128, 49, 48, 45, 41, 34, 13, 163, 157, 154, 3, 149, 151]","[18, 11, 12, 5, 4, 2, 1, 3, 9, 16, 23, 19, 20]",48.0
71,71,11031976,"[141, 61, 119, 114, 52, 37, 46, 45, 42, 41, 35, 70, 109, 7, 94, 86, 84, 82, 81, 26, 18, 126, 125, 165, 162, 159, 155, 39]","[141, 61, 119, 114, 52, 37, 46, 45, 42, 41, 35, 70, 109, 7, 94, 86, 84, 82, 81, 26, 18, 126, 125, 165, 162, 159, 155, 39]","[17, 6, 15, 5, 4, 7, 2, 11, 10, 9, 3, 16, 24, 23]",47.5
72,72,15235202,"[147, 97, 98, 80, 35, 9, 19, 18, 4, 17, 136, 133, 132, 131, 127, 160, 154, 153, 34, 32, 24, 50, 47, 45, 44, 60, 57, 70, 42, 94, 82, 150, 36]","[147, 97, 98, 80, 35, 9, 19, 18, 4, 17, 136, 133, 132, 131, 127, 160, 154, 153, 34, 32, 24, 50, 47, 45, 44, 60, 57, 70, 42, 94, 82, 150, 36]","[18, 11, 12, 9, 4, 2, 3, 1, 17, 16, 23, 22, 5, 6, 7, 20]",133.8
73,73,14315783,"[89, 88, 85, 81, 80, 11, 8, 19, 4, 16, 3, 50, 48, 42, 38, 163, 162, 154, 131, 96, 77, 1, 34, 143, 75]","[89, 88, 85, 81, 80, 11, 8, 19, 4, 16, 3, 50, 48, 42, 38, 163, 162, 154, 131, 96, 77, 1, 34, 143, 75]","[11, 10, 9, 2, 3, 1, 5, 23, 16, 8, 4, 17]",47.1
74,74,13189505,"[147, 132, 129, 80, 53, 19, 18, 96, 79, 47, 144, 143, 89, 32, 24, 158, 154, 82, 45, 22, 121, 16, 70]","[147, 132, 129, 80, 53, 19, 18, 96, 79, 47, 144, 143, 89, 32, 24, 158, 154, 82, 45, 22, 121, 16, 70]","[18, 16, 9, 5, 3, 11, 17, 4, 23, 15, 7]",45.1
75,75,17378090,"[147, 145, 147, 160, 156, 151, 134, 80, 67, 52, 28, 27, 25, 41, 104, 95, 91, 88, 87, 81, 18, 4, 17, 40, 63, 79, 59, 130, 36, 135]","[147, 145, 160, 156, 151, 134, 80, 67, 52, 28, 27, 25, 41, 104, 95, 91, 88, 87, 81, 18, 4, 17, 40, 63, 79, 59, 130, 36, 135]","[18, 17, 23, 20, 9, 6, 5, 3, 12, 11, 10, 1, 16, 4]",116.7
76,76,12666675,"[147, 80, 67, 48, 34, 8, 19, 18, 120, 119, 118, 110, 95, 80, 59, 159, 155, 133, 132, 46, 131, 94, 88, 84, 83, 148, 1, 42, 40, 150, 27, 26, 16, 12]","[147, 80, 67, 48, 34, 8, 19, 18, 120, 119, 118, 110, 95, 59, 159, 155, 133, 132, 46, 131, 94, 88, 84, 83, 148, 1, 42, 40, 150, 27, 26, 16, 12]","[18, 9, 6, 5, 4, 2, 3, 15, 11, 23, 17, 16, 10, 19, 1, 20]",97.8
77,77,10529592,"[147, 145, 138, 122, 106, 80, 53, 36, 13, 160, 157, 151, 104, 93, 92, 85, 18, 133, 50, 148, 111, 64, 147, 42, 129, 139, 5, 40, 150]","[147, 145, 138, 122, 106, 80, 53, 36, 13, 160, 157, 151, 104, 93, 92, 85, 18, 133, 50, 148, 111, 64, 42, 129, 139, 5, 40, 150]","[18, 17, 15, 13, 9, 5, 4, 2, 23, 20, 12, 11, 3, 19, 6, 16, 1]",74.0
78,78,17297921,"[147, 104, 95, 90, 85, 83, 106, 97, 80, 37, 7, 26, 24, 13, 49, 64, 79, 57, 149, 154, 120, 133, 42, 40, 18, 125, 153, 103, 150, 82, 15, 14]","[147, 104, 95, 90, 85, 83, 106, 97, 80, 37, 7, 26, 24, 13, 49, 64, 79, 57, 149, 154, 120, 133, 42, 40, 18, 125, 153, 103, 150, 82, 15, 14]","[18, 12, 11, 9, 13, 5, 2, 3, 6, 19, 23, 15, 17, 16, 22, 20]",157.3
79,79,11310237,"[134, 133, 127, 125, 96, 80, 19, 18, 90, 87, 64, 83, 40, 162, 157, 154, 151, 39, 38, 63, 62, 59, 109, 17, 34, 33, 36, 15, 16]","[134, 133, 127, 125, 96, 80, 19, 18, 90, 87, 64, 83, 40, 162, 157, 154, 151, 39, 38, 63, 62, 59, 109, 17, 34, 33, 36, 15, 16]","[17, 16, 11, 9, 3, 10, 6, 5, 23, 20, 15, 4]",105.5
80,80,15904752,"[147, 138, 105, 94, 91, 89, 101, 98, 80, 67, 62, 61, 75, 53, 51, 49, 44, 42, 162, 158, 155, 133, 132, 154, 33, 30, 128, 6, 18, 16, 149, 88, 86, 85, 15, 125, 69, 143, 151]","[147, 138, 105, 94, 91, 89, 101, 98, 80, 67, 62, 61, 75, 53, 51, 49, 44, 42, 162, 158, 155, 133, 132, 154, 33, 30, 128, 6, 18, 16, 149, 88, 86, 85, 15, 125, 69, 143, 151]","[18, 17, 13, 11, 12, 9, 6, 8, 5, 23, 16, 4, 3, 1, 19, 10, 7, 20]",85.8
81,81,11031976,"[147, 95, 53, 32, 8, 49, 47, 45, 42, 160, 158, 19, 18, 93, 88, 110, 108, 126, 156, 76, 29, 4, 41, 87, 16, 1, 84, 36, 26, 149]","[147, 95, 53, 32, 8, 49, 47, 45, 42, 160, 158, 19, 18, 93, 88, 110, 108, 126, 156, 76, 29, 4, 41, 87, 16, 1, 84, 36, 26, 149]","[18, 11, 5, 4, 2, 23, 3, 10, 15, 16, 8, 1, 9, 19]",64.8
82,82,11193788,"[147, 104, 118, 116, 93, 85, 84, 82, 99, 81, 68, 106, 65, 51, 80, 77, 32, 28, 26, 25, 131, 127, 125, 96, 24, 19, 7, 18, 74, 156, 154]","[147, 104, 118, 116, 93, 85, 84, 82, 99, 81, 68, 106, 65, 51, 80, 77, 32, 28, 26, 25, 131, 127, 125, 96, 24, 19, 7, 18, 74, 156, 154]","[18, 12, 15, 11, 9, 6, 13, 5, 8, 4, 3, 16, 2, 23]",106.6
83,83,19409152,"[122, 102, 97, 80, 53, 163, 158, 49, 108, 93, 85, 64, 63, 57, 54, 155, 154, 46, 98, 41, 39, 26, 146, 19, 18, 25, 36]","[122, 102, 97, 80, 53, 163, 158, 49, 108, 93, 85, 64, 63, 57, 54, 155, 154, 46, 98, 41, 39, 26, 146, 19, 18, 25, 36]","[15, 12, 11, 9, 5, 23, 6, 3, 17, 4]",1065.1
84,84,16371956,"[80, 65, 37, 35, 33, 63, 162, 26, 18, 15, 94, 91, 90, 87, 83, 82, 81, 43, 74, 72, 155, 126, 2]","[80, 65, 37, 35, 33, 63, 162, 26, 18, 15, 94, 91, 90, 87, 83, 82, 81, 43, 74, 72, 155, 126, 2]","[9, 6, 5, 4, 23, 3, 11, 10, 8, 7, 16, 1]",77.8
85,85,13488279,"[142, 147, 131, 139, 105, 97, 80, 34, 33, 148, 94, 87, 84, 81, 162, 161, 158, 50, 44, 76, 157, 42, 36, 109, 27, 25, 57, 154]","[142, 147, 131, 139, 105, 97, 80, 34, 33, 148, 94, 87, 84, 81, 162, 161, 158, 50, 44, 76, 157, 42, 36, 109, 27, 25, 57, 154]","[17, 18, 16, 13, 11, 9, 4, 19, 10, 23, 5, 8, 15, 3]",45.8
86,86,11751643,"[147, 101, 98, 53, 51, 50, 47, 121, 163, 19, 16, 15, 99, 18, 1, 136, 125, 124, 38, 149, 64, 27, 61, 57, 25]","[147, 101, 98, 53, 51, 50, 47, 121, 163, 19, 16, 15, 99, 18, 1, 136, 125, 124, 38, 149, 64, 27, 61, 57, 25]","[18, 12, 5, 15, 23, 3, 1, 17, 16, 19, 6]",64.3
87,87,14178049,"[147, 145, 134, 96, 95, 94, 97, 127, 80, 37, 48, 45, 43, 42, 36, 19, 18, 4, 16, 3, 34, 135, 162, 154, 149, 29, 13, 111]","[147, 145, 134, 96, 95, 94, 97, 127, 80, 37, 48, 45, 43, 42, 36, 19, 18, 4, 16, 3, 34, 135, 162, 154, 149, 29, 13, 111]","[18, 17, 11, 16, 9, 5, 4, 3, 1, 23, 19, 2, 15]",51.4
88,88,12711514,"[147, 122, 97, 158, 157, 109, 100, 95, 93, 84, 99, 81, 80, 67, 79, 57, 24, 136, 130, 128, 127, 125, 47, 41, 40, 38, 22, 18, 96, 154]","[147, 122, 97, 158, 157, 109, 100, 95, 93, 84, 99, 81, 80, 67, 79, 57, 24, 136, 130, 128, 127, 125, 47, 41, 40, 38, 22, 18, 96, 154]","[18, 15, 11, 23, 12, 9, 6, 5, 3, 17, 16]",50.9
89,89,10765005,"[147, 134, 122, 106, 80, 53, 37, 7, 57, 163, 161, 157, 156, 155, 128, 34, 32, 150, 18, 51, 36, 95, 90, 87, 126, 111, 4, 15, 24, 86, 85]","[147, 134, 122, 106, 80, 53, 37, 7, 57, 163, 161, 157, 156, 155, 128, 34, 32, 150, 18, 51, 36, 95, 90, 87, 126, 111, 4, 15, 24, 86, 85]","[18, 17, 15, 13, 9, 5, 2, 23, 16, 4, 20, 3, 11, 10, 1]",66.2
90,90,10531034,"[98, 80, 53, 35, 64, 79, 136, 131, 125, 94, 88, 85, 50, 43, 109, 60, 162, 151, 150, 96, 84, 18, 16, 13, 82, 148, 107]","[98, 80, 53, 35, 64, 79, 136, 131, 125, 94, 88, 85, 50, 43, 109, 60, 162, 151, 150, 96, 84, 18, 16, 13, 82, 148, 107]","[12, 9, 5, 4, 6, 17, 16, 11, 10, 15, 23, 20, 3, 2, 19, 14]",117.2
91,91,13117378,"[140, 64, 63, 130, 129, 98, 53, 37, 18, 4, 61, 74, 70, 157, 126, 139, 49, 36, 149, 34, 81, 3]","[140, 64, 63, 130, 129, 98, 53, 37, 18, 4, 61, 74, 70, 157, 126, 139, 49, 36, 149, 34, 81, 3]","[17, 6, 16, 12, 5, 3, 1, 8, 7, 23, 4, 19, 9]",62.3
92,92,13153034,"[106, 97, 80, 37, 29, 26, 16, 95, 93, 134, 132, 128, 147, 87, 83, 7, 19, 5, 18, 57, 48, 13, 55, 99, 162, 120, 127, 4, 2, 1]","[106, 97, 80, 37, 29, 26, 16, 95, 93, 134, 132, 128, 147, 87, 83, 7, 19, 5, 18, 57, 48, 13, 55, 99, 162, 120, 127, 4, 2, 1]","[13, 11, 9, 5, 3, 17, 16, 18, 10, 2, 1, 12, 23, 15]",63.8
93,93,11981686,"[147, 145, 138, 102, 97, 53, 37, 9, 18, 47, 42, 3, 15, 161, 156, 144, 128, 126, 27, 95, 94, 39, 63, 87, 81, 154, 25]","[147, 145, 138, 102, 97, 53, 37, 9, 18, 47, 42, 3, 15, 161, 156, 144, 128, 126, 27, 95, 94, 39, 63, 87, 81, 154, 25]","[18, 17, 12, 11, 5, 2, 3, 1, 23, 16, 6, 10, 9]",55.3
94,94,19172627,"[147, 106, 80, 49, 45, 39, 29, 8, 19, 18, 15, 26, 1, 24, 131, 64, 79, 57, 94, 93, 87, 85, 99, 38, 36, 111, 80, 70, 162, 158, 137, 55]","[147, 106, 80, 49, 45, 39, 29, 8, 19, 18, 15, 26, 1, 24, 131, 64, 79, 57, 94, 93, 87, 85, 99, 38, 36, 111, 70, 162, 158, 137, 55]","[18, 13, 9, 5, 3, 2, 1, 16, 6, 11, 10, 12, 4, 15, 7, 23, 17]",76.7
95,95,13674703,"[100, 95, 91, 83, 102, 97, 98, 80, 65, 35, 7, 19, 18, 4, 16, 156, 149, 127, 126, 51, 49, 42, 41, 40, 30, 29, 28, 25, 64, 125, 14, 61, 144, 143, 39, 38, 16, 70]","[100, 95, 91, 83, 102, 97, 98, 80, 65, 35, 7, 19, 18, 4, 16, 156, 149, 127, 126, 51, 49, 42, 41, 40, 30, 29, 28, 25, 64, 125, 14, 61, 144, 143, 39, 38, 70]","[12, 11, 9, 6, 4, 2, 3, 1, 23, 19, 16, 5, 17, 7]",102.6
96,96,12616490,"[147, 80, 33, 8, 19, 18, 16, 15, 130, 148, 144, 90, 85, 81, 110, 103, 129, 127, 48, 39, 160, 156, 143]","[147, 80, 33, 8, 19, 18, 16, 15, 130, 148, 144, 90, 85, 81, 110, 103, 129, 127, 48, 39, 160, 156, 143]","[18, 9, 4, 2, 3, 16, 19, 17, 11, 15, 12, 5, 23]",51.0
97,97,15987698,"[105, 101, 80, 37, 17, 3, 15, 76, 75, 162, 60, 94, 114, 112, 156, 155, 154, 13, 128, 110, 45]","[105, 101, 80, 37, 17, 3, 15, 76, 75, 162, 60, 94, 114, 112, 156, 155, 154, 13, 128, 110, 45]","[13, 12, 9, 5, 3, 1, 8, 23, 6, 11, 15, 2, 16]",35.6
98,98,19390042,"[147, 145, 137, 122, 53, 19, 49, 39, 111, 34, 9, 5, 18, 4, 17, 16, 15, 130, 129, 33, 127, 149, 84, 36, 162, 161, 27, 24, 123, 99]","[147, 145, 137, 122, 53, 19, 49, 39, 111, 34, 9, 5, 18, 4, 17, 16, 15, 130, 129, 33, 127, 149, 84, 36, 162, 161, 27, 24, 123, 99]","[18, 17, 15, 5, 3, 4, 2, 1, 16, 19, 9, 23, 12]",65.0
99,99,17885752,"[147, 158, 157, 154, 134, 133, 132, 129, 127, 100, 95, 94, 88, 80, 33, 12, 18, 63, 74, 84, 83, 125, 46, 16, 1, 40, 124, 38]","[147, 158, 157, 154, 134, 133, 132, 129, 127, 100, 95, 94, 88, 80, 33, 12, 18, 63, 74, 84, 83, 125, 46, 16, 1, 40, 124, 38]","[18, 23, 17, 16, 12, 11, 10, 9, 4, 2, 3, 6, 8, 5, 1, 15]",72.9
100,100,15630885,"[143, 134, 97, 98, 37, 19, 18, 49, 46, 41, 100, 85, 84, 82, 81, 34, 133, 39, 38, 127, 33, 29, 16, 15, 77, 149]","[143, 134, 97, 98, 37, 19, 18, 49, 46, 41, 100, 85, 84, 82, 81, 34, 133, 39, 38, 127, 33, 29, 16, 15, 77, 149]","[17, 11, 12, 5, 3, 9, 4, 16, 8, 19]",54.8
101,101,17037736,"[94, 93, 81, 163, 106, 98, 80, 5, 49, 48, 47, 44, 43, 111, 147, 41, 38, 34, 31, 13, 162, 4, 153, 79, 144, 55]","[94, 93, 81, 163, 106, 98, 80, 5, 49, 48, 47, 44, 43, 111, 147, 41, 38, 34, 31, 13, 162, 4, 153, 79, 144, 55]","[11, 9, 23, 13, 12, 1, 5, 15, 18, 4, 3, 2, 22, 17]",126.6
102,102,14961367,"[142, 147, 141, 137, 105, 67, 37, 18, 163, 162, 161, 159, 157, 156, 41, 39, 38, 154, 79, 74, 34, 27, 120, 118, 4, 103, 17, 93, 92, 132, 16, 125, 73]","[142, 147, 141, 137, 105, 67, 37, 18, 163, 162, 161, 159, 157, 156, 41, 39, 38, 154, 79, 74, 34, 27, 120, 118, 4, 103, 17, 93, 92, 132, 16, 125, 73]","[17, 18, 13, 6, 5, 3, 23, 9, 8, 4, 15, 1, 12, 11, 16]",66.0
103,103,18580218,"[147, 134, 95, 149, 119, 162, 161, 144, 80, 131, 129, 128, 94, 90, 51, 46, 42, 41, 147, 126, 34, 89, 156, 88, 18, 36, 77, 75, 87, 82, 26, 146]","[147, 134, 95, 149, 119, 162, 161, 144, 80, 131, 129, 128, 94, 90, 51, 46, 42, 41, 126, 34, 89, 156, 88, 18, 36, 77, 75, 87, 82, 26, 146]","[18, 17, 11, 19, 15, 23, 9, 16, 5, 4, 10, 3, 8]",1068.0
104,104,17075282,"[147, 147, 106, 97, 80, 53, 37, 51, 50, 45, 44, 42, 41, 124, 123, 159, 158, 157, 33, 26, 25, 16, 94, 5, 155, 39, 18, 82]","[147, 106, 97, 80, 53, 37, 51, 50, 45, 44, 42, 41, 124, 123, 159, 158, 157, 33, 26, 25, 16, 94, 5, 155, 39, 18, 82]","[18, 13, 11, 9, 5, 15, 23, 4, 3, 1]",48.8
105,105,14889453,"[142, 147, 100, 89, 88, 85, 84, 99, 130, 129, 97, 34, 29, 27, 25, 16, 81, 19, 18, 17, 2, 127, 75, 159, 129, 125]","[142, 147, 100, 89, 88, 85, 84, 99, 130, 129, 97, 34, 29, 27, 25, 16, 81, 19, 18, 17, 2, 127, 75, 159, 125]","[17, 18, 12, 11, 10, 9, 16, 4, 3, 1, 8, 23]",56.6
106,106,11357772,"[97, 98, 80, 53, 34, 41, 39, 38, 95, 84, 19, 4, 148, 162, 159, 83, 16, 157, 156, 151, 14, 96, 16]","[97, 98, 80, 53, 34, 41, 39, 38, 95, 84, 19, 4, 148, 162, 159, 83, 16, 157, 156, 151, 14, 96]","[11, 12, 9, 5, 4, 3, 1, 19, 23, 20, 2]",33.7
107,107,14041427,"[147, 102, 97, 80, 37, 49, 47, 39, 38, 159, 153, 33, 27, 26, 25, 24, 93, 92, 90, 152, 62, 19, 5, 18, 3, 84, 99, 15, 131, 123, 81]","[147, 102, 97, 80, 37, 49, 47, 39, 38, 159, 153, 33, 27, 26, 25, 24, 93, 92, 90, 152, 62, 19, 5, 18, 3, 84, 99, 15, 131, 123, 81]","[18, 12, 11, 9, 5, 23, 22, 4, 3, 21, 6, 1, 16, 15]",467.6
108,108,14168628,"[147, 157, 156, 155, 154, 137, 98, 80, 53, 95, 94, 85, 44, 27, 26, 43, 38, 64, 79, 74, 15, 96, 81, 109, 129]","[147, 157, 156, 155, 154, 137, 98, 80, 53, 95, 94, 85, 44, 27, 26, 43, 38, 64, 79, 74, 15, 96, 81, 109, 129]","[18, 23, 17, 12, 9, 5, 11, 3, 6, 8, 15, 16]",55.9
109,109,18683108,"[147, 104, 121, 119, 110, 98, 50, 49, 44, 8, 7, 19, 17, 15, 136, 94, 90, 86, 84, 131, 130, 128, 156, 83, 82, 99, 77, 81, 10, 24, 75, 73, 151, 69]","[147, 104, 121, 119, 110, 98, 50, 49, 44, 8, 7, 19, 17, 15, 136, 94, 90, 86, 84, 131, 130, 128, 156, 83, 82, 99, 77, 81, 10, 24, 75, 73, 151, 69]","[18, 12, 15, 5, 2, 3, 17, 11, 10, 9, 16, 23, 8, 20, 7]",78.7
110,110,11743841,"[147, 145, 109, 97, 80, 64, 62, 35, 86, 82, 68, 51, 49, 47, 8, 34, 33, 32, 7, 18, 2, 162, 133, 156, 16, 131, 130]","[147, 145, 109, 97, 80, 64, 62, 35, 86, 82, 68, 51, 49, 47, 8, 34, 33, 32, 7, 18, 2, 162, 133, 156, 16, 131, 130]","[18, 17, 15, 11, 9, 6, 4, 10, 5, 2, 3, 1, 23, 16]",87.7
111,111,11945681,"[134, 80, 67, 53, 19, 5, 158, 156, 79, 75, 18, 17, 16, 15, 14, 96, 136, 133, 1, 33, 28, 25, 47, 43, 39, 36, 111, 94, 87, 140, 128]","[134, 80, 67, 53, 19, 5, 158, 156, 79, 75, 18, 17, 16, 15, 14, 96, 136, 133, 1, 33, 28, 25, 47, 43, 39, 36, 111, 94, 87, 140, 128]","[17, 9, 6, 5, 3, 1, 23, 8, 2, 11, 4, 15, 10, 16]",67.0
112,112,10153555,"[147, 89, 162, 155, 97, 80, 67, 66, 53, 49, 45, 43, 39, 38, 35, 34, 17, 16, 132, 79, 61, 120, 118, 150, 124, 84, 59]","[147, 89, 162, 155, 97, 80, 67, 66, 53, 49, 45, 43, 39, 38, 35, 34, 17, 16, 132, 79, 61, 120, 118, 150, 124, 84, 59]","[18, 11, 23, 9, 6, 5, 4, 3, 16, 15, 20]",92.7
113,113,15669068,"[147, 97, 80, 53, 51, 50, 49, 118, 47, 46, 95, 93, 89, 87, 148, 18, 159, 158, 40, 33, 15, 99, 123, 61, 149, 81]","[147, 97, 80, 53, 51, 50, 49, 118, 47, 46, 95, 93, 89, 87, 148, 18, 159, 158, 40, 33, 15, 99, 123, 61, 149, 81]","[18, 11, 9, 5, 15, 10, 19, 3, 23, 4, 12, 6]",51.3
114,114,13461907,"[147, 122, 100, 101, 102, 53, 37, 131, 8, 19, 18, 91, 90, 88, 87, 157, 60, 33, 15, 149, 73, 45, 44, 42, 41, 40, 36, 85]","[147, 122, 100, 101, 102, 53, 37, 131, 8, 19, 18, 91, 90, 88, 87, 157, 60, 33, 15, 149, 73, 45, 44, 42, 41, 40, 36, 85]","[18, 15, 12, 5, 16, 2, 3, 11, 10, 23, 6, 4, 19, 8, 9]",62.5
115,115,14707901,"[147, 95, 86, 37, 84, 16, 1, 163, 81, 112, 64, 26, 160, 76, 50, 49, 41, 40]","[147, 95, 86, 37, 84, 16, 1, 163, 81, 112, 64, 26, 160, 76, 50, 49, 41, 40]","[18, 11, 10, 5, 9, 3, 1, 23, 15, 6, 8]",44.5
116,116,12622119,"[147, 134, 80, 8, 7, 18, 163, 162, 34, 33, 28, 26, 90, 88, 87, 86, 84, 25, 47, 44, 24, 99, 81, 133, 128, 127, 62, 74, 55, 54, 42, 161, 158, 38]","[147, 134, 80, 8, 7, 18, 163, 162, 34, 33, 28, 26, 90, 88, 87, 86, 84, 25, 47, 44, 24, 99, 81, 133, 128, 127, 62, 74, 55, 54, 42, 161, 158, 38]","[18, 17, 9, 2, 3, 23, 4, 11, 10, 5, 12, 16, 6, 8]",81.1
117,117,18232226,"[122, 129, 126, 113, 65, 62, 158, 147, 86, 37, 35, 27, 24, 6, 18, 17, 16, 15, 61, 84, 49, 47, 44, 99, 81, 16, 149, 70]","[122, 129, 126, 113, 65, 62, 158, 147, 86, 37, 35, 27, 24, 6, 18, 17, 16, 15, 61, 84, 49, 47, 44, 99, 81, 149, 70]","[15, 16, 6, 23, 18, 10, 5, 4, 3, 1, 9, 12, 19, 7]",66.4
118,118,17182731,"[147, 105, 98, 65, 37, 35, 18, 48, 47, 39, 147, 161, 157, 154, 153, 151, 95, 94, 85, 84, 150, 32, 29, 131, 129, 17, 149]","[147, 105, 98, 65, 37, 35, 18, 48, 47, 39, 161, 157, 154, 153, 151, 95, 94, 85, 84, 150, 32, 29, 131, 129, 17, 149]","[18, 13, 12, 6, 5, 4, 3, 23, 22, 20, 11, 9, 16, 19]",134.1
119,119,12277967,"[134, 106, 101, 97, 53, 37, 7, 5, 18, 16, 3, 161, 158, 151, 116, 111, 49, 42, 36, 148, 133, 79, 61, 71, 86, 84, 83, 33, 32, 25, 16, 109, 132, 150, 99]","[134, 106, 101, 97, 53, 37, 7, 5, 18, 16, 3, 161, 158, 151, 116, 111, 49, 42, 36, 148, 133, 79, 61, 71, 86, 84, 83, 33, 32, 25, 109, 132, 150, 99]","[17, 13, 12, 11, 5, 2, 1, 3, 23, 20, 15, 4, 19, 9, 6, 7, 10, 16]",88.8
120,120,12199113,"[147, 158, 155, 154, 153, 105, 37, 35, 26, 100, 89, 81, 60, 19, 18, 47, 41, 133, 128, 12]","[147, 158, 155, 154, 153, 105, 37, 35, 26, 100, 89, 81, 60, 19, 18, 47, 41, 133, 128, 12]","[18, 23, 22, 13, 5, 4, 3, 12, 11, 9, 6, 17, 16, 2]",110.9
121,121,10686966,"[147, 137, 102, 80, 29, 28, 27, 24, 18, 163, 161, 73, 160, 93, 89, 88, 85, 15, 83, 156, 55, 81, 48, 36, 10, 130]","[147, 137, 102, 80, 29, 28, 27, 24, 18, 163, 161, 73, 160, 93, 89, 88, 85, 15, 83, 156, 55, 81, 48, 36, 10, 130]","[18, 17, 12, 9, 3, 23, 8, 11, 10, 5, 4, 2, 16]",73.8
122,122,19298623,"[147, 147, 163, 162, 161, 157, 156, 155, 154, 150, 97, 80, 77, 76, 74, 57, 100, 44, 35, 18, 118, 4, 94, 93, 84, 130, 143]","[147, 163, 162, 161, 157, 156, 155, 154, 150, 97, 80, 77, 76, 74, 57, 100, 44, 35, 18, 118, 4, 94, 93, 84, 130, 143]","[18, 23, 20, 11, 9, 8, 5, 12, 4, 3, 15, 1, 16, 17]",54.8
123,123,17027009,"[147, 80, 53, 37, 51, 47, 42, 132, 129, 64, 158, 156, 150, 95, 88, 87, 86, 41, 40, 18, 38, 140, 128, 63, 109]","[147, 80, 53, 37, 51, 47, 42, 132, 129, 64, 158, 156, 150, 95, 88, 87, 86, 41, 40, 18, 38, 140, 128, 63, 109]","[18, 9, 5, 16, 6, 23, 20, 11, 10, 3, 17, 15]",66.4
